name,country_iso2,lat,lon,population
Domène,FR,45.20289,5.83335,6882
Dombasle-sur-Meurthe,FR,48.61861,6.35538,9256
Dole,FR,47.09225,5.48966,25878
Dol-de-Bretagne,FR,48.54976,-1.75104,5394
Divonne-les-Bains,FR,46.3571,6.13494,6775
Divion,FR,50.47169,2.50546,7290
Dives-sur-Mer,FR,49.28176,-0.10125,5906
Dinard,FR,48.63293,-2.06274,11993
Dinan,FR,48.45553,-2.05049,12237
Dijon,FR,47.31344,5.01391,159941
Digoin,FR,46.48124,3.97946,8941
Digne-les-Bains,FR,44.09252,6.23199,18986
Dieppe,FR,49.9216,1.07772,35707
Déville-lès-Rouen,FR,49.46942,1.05214,10548
Deuil-la-Barre,FR,48.97674,2.32722,21560
Desvres,FR,50.66884,1.83478,5109
Déols,FR,46.82934,1.70428,8635
Denain,FR,50.3293,3.3943,21412
Delle,FR,47.50797,6.99975,6186
Decize,FR,46.82852,3.46192,6605
Décines-Charpieu,FR,45.76873,4.95883,24674
Dechy,FR,50.35,3.11667,5439
Decazeville,FR,44.56045,2.25091,7268
Dax,FR,43.71032,-1.05366,22305
Darnétal,FR,49.44533,1.15144,9064
Dardilly,FR,45.80558,4.75319,8612
Dammartin-en-Goële,FR,49.05423,2.67777,8552
Dammarie-les-Lys,FR,48.51667,2.65,21066
Dainville,FR,50.28097,2.72603,5587
Cusset,FR,46.13452,3.45639,14562
Cuincy,FR,50.37933,3.05301,7048
Cugnaux,FR,43.53635,1.34428,15393
Cuers,FR,43.23754,6.07178,8869
Cucq,FR,50.47733,1.62018,5050
Crozon,FR,48.24643,-4.48993,8123
Crosne,FR,48.71921,2.45728,8592
Crolles,FR,45.27724,5.87837,9026
Croix,FR,50.67846,3.1493,21361
Croissy-sur-Seine,FR,48.87925,2.13836,10751
Creutzwald,FR,49.20531,6.69668,14416
Créteil,FR,48.79266,2.46569,84833
Crest,FR,44.72639,5.01517,8517
Crépy-en-Valois,FR,49.23359,2.88807,15694
Creil,FR,49.25672,2.48477,31863
Craponne,FR,45.74526,4.72322,8460
Craon,FR,47.84811,-0.95002,5130
Cran-Gevrier,FR,45.9,6.1,19354
Couzeix,FR,45.87645,1.23842,6942
Coutras,FR,45.04067,-0.12886,7682
Coutances,FR,49.04541,-1.44518,9657
Courtry,FR,48.91906,2.60431,6610
Courthézon,FR,44.0876,4.88407,5723
Coursan,FR,43.2337,3.05712,5632
Courrières,FR,50.45701,2.94725,10330
Cournonterral,FR,43.55889,3.72,5682
Cournon-d'Auvergne,FR,45.74123,3.19643,18848
Courdimanche,FR,49.03513,2.00096,6256
Courcouronnes,FR,48.61429,2.40762,14856
Courcelles-lès-Lens,FR,50.41667,3.01667,6205
Courbevoie,FR,48.89672,2.25666,85158
Coulounieix-Chamiers,FR,45.15774,0.68798,9103
Coulommiers,FR,48.81451,3.08498,15274
Coulogne,FR,50.92463,1.88137,5979
Coulaines,FR,48.02409,0.20411,7912
Couëron,FR,47.21473,-1.72452,19466
Coudekerque-Branche,FR,51.02288,2.39359,25201
Cosne-Cours-sur-Loire,FR,47.41101,2.92528,11613
Corte,FR,42.30956,9.14917,7217
Cornebarrieu,FR,43.64967,1.32588,5256
Cormontreuil,FR,49.21667,4.05,6479
Cormeilles-en-Parisis,FR,48.97111,2.20491,21973
Corbie,FR,49.90672,2.50682,6486
Corbeil-Essonnes,FR,48.60603,2.48757,40527
Corbas,FR,45.66798,4.90198,9753
Contes,FR,43.81278,7.31444,6864
Conflans-Sainte-Honorine,FR,49.00158,2.09694,36358
Condom,FR,43.95816,0.37199,7732
Condé-sur-Noireau,FR,48.84881,-0.55214,6364
Condé-sur-l'Escaut,FR,50.45436,3.58884,10215
Concarneau,FR,47.87536,-3.91896,21397
Compiègne,FR,49.41794,2.82606,44243
Commercy,FR,48.76128,5.59067,7138
Commentry,FR,46.28876,2.74163,7461
Comines,FR,50.7615,3.01063,12548
Combs-la-Ville,FR,48.66497,2.56957,22322
Combourg,FR,48.40883,-1.75146,5362
Pontault-Combault,FR,48.79813,2.60676,34798
Colomiers,FR,43.61058,1.33467,31363
Colombes,FR,48.91882,2.25404,82300
Colombelles,FR,49.2049,-0.29571,6493
Colmar,FR,48.08078,7.35584,65405
Cogolin,FR,43.25294,6.52981,9838
Cognin,FR,45.55952,5.89113,6577
Cognac,FR,45.69581,-0.32867,20868
Cluses,FR,46.06251,6.57497,19789
Clisson,FR,47.0871,-1.28297,6480
Clichy-sous-Bois,FR,48.9102,2.55323,29062
Clichy,FR,48.90018,2.30952,57467
Clermont-Ferrand,FR,45.77969,3.08682,147865
Clermont,FR,49.37897,2.41258,11025
Cléon,FR,49.31235,1.0295,6164
Claye-Souilly,FR,48.94492,2.68566,11069
Clapiers,FR,43.65833,3.88917,5237
Clamart,FR,48.80299,2.26692,51400
Claix,FR,45.11994,5.67292,8127
Varennes-Vauzelles,FR,47.01678,3.14037,10464
Cimiez,FR,43.72045,7.27872,11940
Ciboure,FR,43.38488,-1.66817,6814
Cholet,FR,47.05893,-0.87974,53160
Choisy-le-Roi,FR,48.76846,2.41874,35590
Chinon,FR,47.16701,0.24284,9405
Chilly-Mazarin,FR,48.71489,2.31638,18870
Chevreuse,FR,48.70662,2.03329,5687
Chevilly-Larue,FR,48.76476,2.3503,20125
Chevigny-Saint-Sauveur,FR,47.29908,5.13367,10620
Cherbourg,FR,49.63984,-1.61636,26655
Chenôve,FR,47.29323,5.00457,15791
Chennevières-sur-Marne,FR,48.79702,2.54046,18314
Chemillé-Melay,FR,47.21476,-0.72488,6683
Chelles,FR,48.88109,2.59295,46947
Chécy,FR,47.89402,2.02304,7655
Chaville,FR,48.80565,2.18864,18735
Chauvigny,FR,46.56979,0.64346,7526
Chauny,FR,49.61514,3.21857,13176
Chaumont,FR,48.11121,5.14134,28981
Chatou,FR,48.8898,2.15863,30091
Châtillon-sur-Seine,FR,47.85851,4.57375,6939
Châtillon-sur-Seiche,FR,48.03448,-1.67114,6152
Châtillon,FR,48.8024,2.29346,32383
Châtenoy-le-Royal,FR,46.79797,4.8119,6058
Châtenay-Malabry,FR,48.76507,2.26655,32715
Châtellerault,FR,46.81705,0.54518,37210
Châtel-Guyon,FR,45.92258,3.06423,5681
Châtelaillon-Plage,FR,46.07287,-1.08845,6059
Château-Thierry,FR,49.04636,3.40304,15938
Châteauroux,FR,46.81248,1.69362,53301
Château-Renault,FR,47.59188,0.91143,5789
Châteaurenard,FR,43.88169,4.85493,14205
Châteauneuf-sur-Loire,FR,47.86575,2.21903,7446
Châteauneuf-les-Martigues,FR,43.38383,5.16403,11496
Châteaulin,FR,48.19522,-4.09365,5379
Château-Gontier,FR,47.82705,-0.70512,12292
Châteaugiron,FR,48.04821,-1.50362,6274
Châteaudun,FR,48.07086,1.33783,16006
Château-du-Loir,FR,47.69409,0.41829,5567
Château-d'Olonne,FR,46.50382,-1.74097,13420
Châteaubriant,FR,47.71675,-1.37643,13024
Châteaubourg,FR,48.11112,-1.4035,5362
Chassieu,FR,45.74584,4.97088,9412
Chasse-sur-Rhône,FR,45.5785,4.80985,5229
Charvieu-Chavagneux,FR,45.75,5.15,8506
Chartres-de-Bretagne,FR,48.03975,-1.70543,7074
Chartres,FR,48.44685,1.48925,43838
Charnay-lès-Mâcon,FR,46.30751,4.78479,7019
Charleville-Mézières,FR,49.7685,4.72487,52415
Charenton-le-Pont,FR,48.82209,2.41217,30910
Chaponost,FR,45.7102,4.74221,8286
Chantonnay,FR,46.68716,-1.05109,8375
Chantilly,FR,49.19461,2.47124,11085
Chantepie,FR,48.08818,-1.61691,7560
Chanteloup-les-Vignes,FR,48.97614,2.03261,9521
Changé,FR,48.09924,-0.78966,5245
Changé,FR,47.98714,0.28275,5546
Champs-sur-Marne,FR,48.85,2.6,27776
Champigny-sur-Marne,FR,48.81642,2.49366,76726
Champigneulles,FR,48.73404,6.16181,6947
Champagnole,FR,46.74452,5.91354,9239
Champagne-sur-Seine,FR,48.39794,2.79785,6608
Champagne-au-Mont-d'Or,FR,45.79475,4.79079,5681
Chamonix-Mont-Blanc,FR,45.92375,6.86933,10614
Chambray-lès-Tours,FR,47.33537,0.70286,10910
Chambourcy,FR,48.90655,2.041,5372
Chambly,FR,49.16667,2.25,9506
Chambéry,FR,45.56628,5.92079,61640
Chamalières,FR,45.77364,3.06703,20298
Chalon-sur-Saône,FR,46.78112,4.85372,47251
Châlons-en-Champagne,FR,48.95393,4.36724,51257
Chalonnes-sur-Loire,FR,47.35075,-0.76411,5950
Challans,FR,46.8458,-1.87942,18947
Châlette-sur-Loing,FR,48.01337,2.73587,14268
Chagny,FR,46.90953,4.7519,5684
Chabeuil,FR,44.89843,5.01438,6302
Ceyrat,FR,45.73265,3.06323,5880
Cestas,FR,44.74471,-0.68194,18036
Cesson-Sévigné,FR,48.1212,-1.603,16222
Cesson,FR,48.56204,2.60816,7557
Cernay,FR,47.8097,7.17699,11127
Cergy,FR,49.03645,2.07613,57576
Ceret,FR,42.48533,2.74804,8171
Cenon,FR,44.85614,-0.53355,22393
Cébazat,FR,45.8314,3.09992,8114
Cavalaire-sur-Mer,FR,43.17261,6.52959,5670
Cavaillon,FR,43.83125,5.03586,26689
Caussade,FR,44.16125,1.53691,6333
Caudry,FR,50.1249,3.41186,13862
Caudebec-lès-Elbeuf,FR,49.28082,1.02195,10104
Caudan,FR,47.80995,-3.34255,7241
Castries,FR,43.67972,3.98222,5790
Castres,FR,43.60527,2.24088,47275
Castelsarrasin,FR,44.04042,1.10666,13260
Castelnau-le-Lez,FR,43.63605,3.90137,18011
Castelnaudary,FR,43.31814,1.95339,12432
Casteljaloux,FR,44.3147,0.08767,5056
Castelginest,FR,43.69382,1.4344,8709
Castanet-Tolosan,FR,43.5159,1.4986,11561
Cassis,FR,43.21571,5.53855,8361
Carvin,FR,50.49235,2.95815,18561
Carry-le-Rouet,FR,43.33139,5.15237,6434
Carros,FR,43.79246,7.18745,10883
Carrières-sur-Seine,FR,48.90687,2.1792,12829
Carrières-sous-Poissy,FR,48.94952,2.04068,15465
Carqueiranne,FR,43.09495,6.07349,9175
Carquefou,FR,47.29722,-1.4921,18056
Carpentras,FR,44.05507,5.04813,29709
Carmaux,FR,44.04963,2.1581,10413
Carhaix-Plouguer,FR,48.27594,-3.57326,8270
Carentan,FR,49.30312,-1.24806,6950
Carcassonne,FR,43.21649,2.34863,49600
Carbon-Blanc,FR,44.89501,-0.50175,6760
Cappelle-la-Grande,FR,50.99979,2.35848,8293
Capbreton,FR,43.64238,-1.43123,7387
Canteleu,FR,49.44065,1.02459,15742
Cannes,FR,43.55135,7.01275,74545
Canet-en-Roussillon,FR,42.7,3.01667,11148
Canéjan,FR,44.763,-0.65443,5513
Cancale,FR,48.6766,-1.85216,5751
Cambrai,FR,50.17596,3.23472,36492
Calvi,FR,42.56604,8.75713,5477
Caluire-et-Cuire,FR,45.79462,4.8464,42763
Calonne-Ricouart,FR,50.48504,2.47335,6099
Calais,FR,50.95194,1.85635,74433
Cahors,FR,44.4491,1.43663,23331
Cagnes-sur-Mer,FR,43.66352,7.1479,46923
Caen,FR,49.18585,-0.35912,110624
Cachan,FR,48.79632,2.33661,26540
Cabriès,FR,43.44127,5.37884,8122
Cabestany,FR,42.68141,2.9409,9103
Buxerolles,FR,46.61667,0.48333,9415
Paris 19 Buttes-Chaumont,FR,48.8817,2.3822,178691
Paris 18 Buttes-Montmartre,FR,48.8925,2.3444,183127
Bussy-Saint-Georges,FR,48.84099,2.70165,10043
Bures-sur-Yvette,FR,48.69981,2.17064,10411
Bully-les-Mines,FR,50.4438,2.72703,11975
Buc,FR,48.77627,2.12577,6120
Bry-sur-Marne,FR,48.83811,2.52488,16226
Bruz,FR,48.02459,-1.74709,14533
Brunstatt,FR,47.72131,7.32009,5816
Brunoy,FR,48.6942,2.49223,24096
Brumath,FR,48.73398,7.71095,9459
Bruges,FR,44.88287,-0.61222,12650
Bruay-sur-l'Escaut,FR,50.39918,3.54379,11690
Bruay-la-Buissière,FR,50.48333,2.55,24474
Bron,FR,45.73865,4.91303,37825
Brive-la-Gaillarde,FR,45.1589,1.53326,53466
Brioude,FR,45.29419,3.38423,7451
Brignoles,FR,43.4058,6.06172,15027
Brignais,FR,45.67383,4.75418,12427
Briey,FR,49.2492,5.93975,5200
Brie-Comte-Robert,FR,48.69247,2.6109,15892
Briare,FR,47.63343,2.7438,6455
Briançon,FR,44.89978,6.64201,11577
Breuillet,FR,48.57064,2.17424,7755
Brétigny-sur-Orge,FR,48.61135,2.30593,24317
Brest,FR,48.39029,-4.48628,144899
Bressuire,FR,46.84158,-0.49042,20743
Brech,FR,47.72075,-2.99708,5071
Boussy-Saint-Antoine,FR,48.69101,2.5306,6786
Paris 02 Bourse,FR,48.8655,2.3426,19847
Bourg-Saint-Maurice,FR,45.61463,6.76845,8114
Bourg-Saint-Andéol,FR,44.37338,4.64413,8301
Bourg-lès-Valence,FR,44.94703,4.89463,19770
Bourg-la-Reine,FR,48.77888,2.31781,18870
Bourges,FR,47.08333,2.4,67987
Bourg-en-Bresse,FR,46.20574,5.2258,45340
Bourg-de-Péage,FR,45.03151,5.04993,10090
Bourbourg,FR,50.94783,2.19576,7059
Bourbon-Lancy,FR,46.62214,3.76953,5484
Boulogne-sur-Mer,FR,50.72485,1.61373,47013
Boulogne-Billancourt,FR,48.83545,2.24128,108782
Bouillargues,FR,43.80013,4.42753,5714
Bouguenais,FR,47.17941,-1.62468,16824
Bougival,FR,48.86223,2.14148,8895
Bouffémont,FR,49.04377,2.29796,5652
Bouchemaine,FR,47.42234,-0.60888,6534
Bouc-Bel-Air,FR,43.45217,5.413,13184
Boucau,FR,43.5277,-1.46556,7532
Bouaye,FR,47.14343,-1.68902,5673
Bormes-les-Mimosas,FR,43.15169,6.3422,6857
Borgo,FR,42.55488,9.42636,5538
Bordeaux,FR,44.84124,-0.58046,265328
Bonneville,FR,46.0802,6.40726,11722
Bonneveine,FR,43.25,5.38333,5148
Bonneuil-sur-Marne,FR,48.7695,2.4793,18723
Bon-Encontre,FR,44.186,0.67134,6076
Bondy,FR,48.9018,2.48931,48268
Bondues,FR,50.70196,3.09497,11285
Bondoufle,FR,48.61294,2.37775,9619
Bonchamp-lès-Laval,FR,48.07379,-0.70195,5094
Bompas,FR,42.73099,2.93325,7619
Bollène,FR,44.28124,4.74891,14703
Bolbec,FR,49.57321,0.47339,13133
Boissy-Saint-Léger,FR,48.75149,2.51163,15877
Bois-le-Roi,FR,48.47348,2.70464,5903
Bois-Guillaume,FR,49.4602,1.12219,13711
Bois-d'Arcy,FR,48.79966,2.02325,13475
Bois-Colombes,FR,48.91936,2.27485,24300
Bohain-en-Vermandois,FR,49.9873,3.453,6299
Bobigny,FR,48.90982,2.45012,44962
Blois,FR,47.59432,1.32912,53660
Blénod-lès-Pont-à-Mousson,FR,48.88487,6.04844,5014
Blendecques,FR,50.71843,2.28601,5331
Blanzy,FR,46.70012,4.38833,7312
Blanquefort,FR,44.91065,-0.63758,16636
Blain,FR,47.47563,-1.76449,8274
Blagnac,FR,43.63675,1.38971,24263
Bizanos,FR,43.28753,-0.35164,5055
Bitche,FR,49.05232,7.42992,5668
Bischwiller,FR,48.76826,7.85406,12308
Bischheim,FR,48.61612,7.75343,17434
Biscarrosse,FR,44.39454,-1.16721,10716
Biot,FR,43.62852,7.0953,7737
Billy-Montigny,FR,50.41711,2.90286,8533
Billère,FR,43.30264,-0.39733,14914
Bihorel,FR,49.45468,1.1223,8589
Biguglia,FR,42.62692,9.42018,5552
Biganos,FR,44.64425,-0.97841,7521
Bidart,FR,43.43698,-1.59294,5021
Biarritz,FR,43.48055,-1.55684,33188
Bezons,FR,48.92426,2.2128,27570
Béziers,FR,43.34122,3.21402,74081
Beynost,FR,45.83569,4.9991,5198
Beynes,FR,48.85626,1.87261,7914
Beuvry,FR,50.51674,2.68541,9052
Beuvrages,FR,50.38414,3.4942,7834
Betton,FR,48.1827,-1.6448,9343
Béthune,FR,50.52965,2.64003,31568
Bethoncourt,FR,47.53512,6.80504,7182
Bétheny,FR,49.28498,4.05495,6002
Bessancourt,FR,49.03765,2.20936,8026
Besançon,FR,47.24878,6.01815,128426
Berre-l'Étang,FR,43.47809,5.17044,14062
Bernay,FR,49.08888,0.59858,12399
Bergerac,FR,44.85157,0.48171,28317
Berck,FR,50.4,1.6,15609
Berck-Plage,FR,50.40704,1.56446,15675
Benfeld,FR,48.37062,7.5937,5199
Belley,FR,45.75917,5.68813,9145
Belleville,FR,46.10867,4.7492,6299
Bellerive-sur-Allier,FR,46.11652,3.40406,8841
Bellegarde-sur-Valserine,FR,46.10787,5.82421,11699
Bellegarde,FR,43.75401,4.51372,5340
Belfort,FR,47.64218,6.85385,54562
Behren-lès-Forbach,FR,49.16949,6.93933,10225
Bègles,FR,44.80759,-0.55144,23504
Bédarrides,FR,44.04022,4.89819,5014
Bédarieux,FR,43.61602,3.15892,6907
Beauzelle,FR,43.66713,1.37518,6043
Beauvais,FR,49.43333,2.08333,53393
Beausoleil,FR,43.74311,7.4225,13376
Beaupréau,FR,47.20214,-0.99471,6932
Beaune,FR,47.02413,4.83887,24162
Beaumont-sur-Oise,FR,49.14232,2.28705,9011
Beaumont,FR,45.75165,3.08294,12295
Beaugency,FR,47.78019,1.62705,7659
Beaufort-en-Vallée,FR,47.44006,-0.21655,5677
Beaucourt,FR,47.48878,6.92214,5565
Beauchamp,FR,49.01667,2.2,9532
Beaucaire,FR,43.80806,4.64417,14766
Bazas,FR,44.43161,-0.21337,5131
Bayonne,FR,43.49316,-1.473,44396
Bayeux,FR,49.27732,-0.7039,15963
Bauvin,FR,50.51714,2.89404,5426
Baume-les-Dames,FR,47.35295,6.36117,5759
Baud,FR,47.8759,-3.01926,5206
Paris 17 Batignolles-Monceau,FR,48.8835,2.3219,159212
Bastia,FR,42.70219,9.45123,41001
Bassens,FR,44.90353,-0.517,7521
Basse-Goulaine,FR,47.2151,-1.46598,8160
Bar-sur-Aube,FR,48.23315,4.7064,5387
Barr,FR,48.40755,7.44873,6343
Barlin,FR,50.45238,2.61955,7734
Bar-le-Duc,FR,48.77275,5.16108,18595
Barentin,FR,49.54533,0.95515,13441
Barbezieux-Saint-Hilaire,FR,45.47265,-0.15218,5184
Barberaz,FR,45.56179,5.94306,5059
Banyuls de la Marenda,FR,42.48375,3.12897,5006
Bannalec,FR,47.93236,-3.69835,5068
Bandol,FR,43.14247,5.74718,8546
Balma,FR,43.61111,1.49944,15553
Ballan-Miré,FR,47.34057,0.61466,7398
Ballancourt-sur-Essonne,FR,48.52525,2.38604,7001
Balaruc-les-Bains,FR,43.4417,3.6778,6387
Bain-de-Bretagne,FR,47.84687,-1.68579,6098
Bailleul,FR,50.73592,2.73594,14884
Baillargues,FR,43.66126,4.01283,6570
Bagnols-sur-Cèze,FR,44.16259,4.61974,19640
Bagnolet,FR,48.86667,2.41667,33504
Bagneux,FR,48.79565,2.30796,38900
Bagnères-de-Bigorre,FR,43.06497,0.14876,8967
Aytré,FR,46.13417,-1.11826,8335
Avrillé,FR,47.50663,-0.58955,13723
Avranches,FR,48.68436,-1.35686,9295
Avon,FR,48.40219,2.72022,15009
Avion,FR,50.41038,2.83053,18470
Avignon,FR,43.94834,4.80892,89769
Avallon,FR,47.49002,3.90832,8740
Auxonne,FR,47.19255,5.38726,7958
Auxerre,FR,47.7996,3.57033,41516
Auvers-sur-Oise,FR,49.07158,2.16978,6972
Autun,FR,46.95104,4.29869,18283
Auterive,FR,43.35079,1.47464,7369
Aussillon,FR,43.49897,2.36313,7309
Auriol,FR,43.37161,5.6341,9872
Aurillac,FR,44.92539,2.43983,34724
Aureilhan,FR,43.24372,0.09593,7859
Aurec-sur-Loire,FR,45.36908,4.20161,5226
Auray,FR,47.66692,-2.98421,12269
Aulnoye-Aymeries,FR,50.20141,3.83844,9242
Aulnoy-lez-Valenciennes,FR,50.33333,3.53333,8172
Aulnay-sous-Bois,FR,48.93814,2.49402,80615
Audun-le-Tiche,FR,49.47217,5.9555,5935
Audincourt,FR,47.48327,6.85341,15577
Audenge,FR,44.68368,-1.01344,5522
Auchel,FR,50.50345,2.47346,11419
Auch,FR,43.64561,0.58856,24494
Aucamville,FR,43.67053,1.42766,6202
Auby,FR,50.41457,3.05396,7836
Aubigny-sur-Nère,FR,47.48819,2.43895,5984
Aubière,FR,45.75082,3.11078,11054
Aubervilliers,FR,48.91667,2.38333,70914
Aubergenville,FR,48.95996,1.85467,11934
Aubenas,FR,44.61975,4.39033,13134
Aubagne,FR,43.29276,5.57067,44844
Athis-Mons,FR,48.70522,2.39147,31225
Asnières-sur-Seine,FR,48.91667,2.28333,86742
Artigues-près-Bordeaux,FR,44.85887,-0.49718,6582
Ars-sur-Moselle,FR,49.07791,6.0742,5116
Arras,FR,50.29301,2.78186,47052
Arradon,FR,47.62616,-2.82288,5206
Arques,FR,50.73375,2.30237,9551
Arpajon-sur-Cère,FR,44.90391,2.45664,5744
Arpajon,FR,48.58875,2.24672,9742
Arnouville,FR,48.98333,2.41667,12783
Arnage,FR,47.92619,0.18726,5991
Armentières,FR,50.68568,2.88214,26646
Arles,FR,43.67681,4.63031,53431
Argenton-sur-Creuse,FR,46.58997,1.51981,5335
Argenteuil,FR,48.94788,2.24744,101475
Argentan,FR,48.74441,-0.02023,18230
Argeles,FR,42.54714,3.02253,10044
Arès,FR,44.76576,-1.13421,5081
Arcueil,FR,48.79993,2.33256,17308
Arcachon,FR,44.66126,-1.17255,12321
Apt,FR,43.87638,5.39635,11609
Anzin,FR,50.37201,3.50387,14443
Antony,FR,48.75329,2.29668,59845
Antibes,FR,43.58127,7.12487,76393
Anse,FR,45.93553,4.71933,5099
Annonay,FR,45.23992,4.6707,18423
Annoeullin,FR,50.52925,2.9318,10528
Annezin,FR,50.53192,2.61785,5672
Annemasse,FR,46.19439,6.23775,28275
Annecy-le-Vieux,FR,45.91971,6.14393,21521
Annecy,FR,45.90878,6.12565,49232
Aniche,FR,50.32995,3.25346,10108
Angoulême,FR,45.64997,0.15345,49468
Anglet,FR,43.48921,-1.51921,40658
Angers,FR,47.47156,-0.55202,168279
Andrézieux-Bouthéon,FR,45.52625,4.26021,9452
Andrésy,FR,48.98235,2.05687,12929
Andernos-les-Bains,FR,44.74572,-1.10355,10236
Ancenis,FR,47.36667,-1.16667,7840
Amplepuis,FR,45.9726,4.3303,5261
Amnéville,FR,49.25671,6.13414,10162
Amilly,FR,47.97281,2.77186,13106
Amiens,FR,49.9,2.3,143086
Amboise,FR,47.41249,0.98266,12685
Ambert,FR,45.54944,3.74164,7901
Ambérieu-en-Bugey,FR,45.95932,5.3516,13260
Ambazac,FR,45.95733,1.39975,5004
Ambarès-et-Lagrave,FR,44.92737,-0.49141,12955
Altkirch,FR,47.62417,7.23954,5564
Allonnes,FR,47.96744,0.16023,11949
Allières-et-Risset,FR,45.09934,5.67924,6815
Allauch,FR,43.33573,5.48201,21406
Algrange,FR,49.36276,6.05094,6375
Alfortville,FR,48.80575,2.4204,37290
Alès,FR,44.12489,4.08082,42410
Alençon,FR,48.43476,0.09311,30786
Albi,FR,43.9298,2.148,52409
Albertville,FR,45.67452,6.39061,19113
Albert,FR,50.00091,2.65096,10588
Ajaccio,FR,41.91886,8.73812,54364
Aizenay,FR,46.74048,-1.60911,6531
Aix-les-Bains,FR,45.69173,5.90863,27651
Aixe-sur-Vienne,FR,45.79663,1.13581,5661
Aix-en-Provence,FR,43.5283,5.44973,146821
Aire-sur-la-Lys,FR,50.63871,2.39876,10397
Aire-sur-l'Adour,FR,43.70251,-0.26276,6215
Aigues-Mortes,FR,43.56683,4.19068,6526
Agneaux,FR,49.11905,-1.1061,5017
Agen,FR,44.20199,0.62055,34367
Agde,FR,43.31083,3.47583,23001
Acigné,FR,48.13538,-1.5337,5746
Achicourt,FR,50.27429,2.75779,7683
Achères,FR,48.96115,2.06882,21660
Ablon-sur-Seine,FR,48.72732,2.42686,5906
Abbeville,FR,50.10521,1.83547,26461
Guidel-Plage,FR,47.76768,-3.5218,9800
Paris 01 Louvre,FR,48.8592,2.3417,15114
Villeneuve-d'Ascq,FR,50.61669,3.16664,62400
Lyon 02,FR,45.75423,4.83089,31303
Lyon 03,FR,45.76124,4.85184,102725
Lyon 04,FR,45.77507,4.82712,36064
Lyon 05,FR,45.76106,4.82677,49664
Lyon 06,FR,45.76788,4.85064,52862
Lyon 07,FR,45.74525,4.84197,82573
Lyon 08,FR,45.73626,4.86866,86154
Lyon 09,FR,45.77255,4.80326,51983
Bercy,FR,48.83828,2.38167,14427
Les Ulis,FR,48.68167,2.16944,25785
Carnoux-en-Provence,FR,43.25639,5.56444,7042
Val-de-Reuil,FR,49.27385,1.21021,13824
Roques,FR,43.501,1.3714,5436
Lyon 01,FR,45.76758,4.8345,29641
Marseille 01,FR,43.29814,5.38407,40919
Marseille 02,FR,43.29664,5.37034,25779
Marseille 03,FR,43.30257,5.37583,45414
Marseille 04,FR,43.30213,5.40141,47193
Marseille 05,FR,43.29551,5.40055,44583
Marseille 06,FR,43.28764,5.37918,43360
Marseille 07,FR,43.28289,5.36021,35981
Marseille 08,FR,43.27083,5.3821,78837
Marseille 10,FR,43.27889,5.41523,51299
Marseille 09,FR,43.25433,5.4057,76868
Marseille 11,FR,43.2907,5.4384,56792
Marseille 12,FR,43.29614,5.43617,58734
Marseille 13,FR,43.31856,5.40836,89316
Marseille 14,FR,43.34447,5.38004,61920
Marseille 15,FR,43.37224,5.35386,77770
Marseille 16,FR,43.35982,5.33421,17630
Saint-Mitre,FR,43.3464,5.42274,8134
La Defense,FR,48.89198,2.23881,20000
Saint-Quentin-en-Yvelines,FR,48.77186,2.01891,146598
Cergy-Pontoise,FR,49.03894,2.07805,183430
Saint-Giniez,FR,43.26946,5.38566,13606
Rouet,FR,43.27808,5.39158,12178
Marseille Endoume,FR,43.2832,5.35159,5012
Marseille Saint-Victor,FR,43.28955,5.36845,6926
Marseille Vauban,FR,43.28408,5.3754,9789
Belsunce,FR,43.29834,5.3766,9106
Le Chapitre,FR,43.30053,5.38433,7080
Thiers,FR,43.29748,5.38198,5314
Saint-Charles,FR,43.30199,5.38405,8492
Les Grands Carmes,FR,43.30038,5.37275,7577
La Joliette,FR,43.30496,5.36608,8638
Saint-Lazare,FR,43.30545,5.37443,10082
Saint-Mauront,FR,43.31552,5.37538,12020
La Villette,FR,43.31181,5.37391,8309
Belle de Mai,FR,43.31184,5.38541,14256
Les Chartreux,FR,43.31112,5.4048,9273
Chutes-Lavie,FR,43.31017,5.39464,9495
Cinq Avenues,FR,43.30375,5.39761,13809
La Blancarde,FR,43.30047,5.40563,15292
Le Camas,FR,43.29469,5.39415,16585
La Conception,FR,43.29174,5.39391,9511
Baille,FR,43.2877,5.39804,11527
Castellane,FR,43.28587,5.38277,7169
Lodi,FR,43.28663,5.38882,8673
Notre-Dame du Mont,FR,43.29293,5.38203,7033
Palais de Justice,FR,43.28657,5.37603,5533
Le Pharo,FR,43.2914,5.35829,6153
Saint-Lambert,FR,43.28606,5.36,9456
La Pointe Rouge,FR,43.23853,5.37679,8227
Périer,FR,43.27755,5.37925,12897
Le Cabot,FR,43.25884,5.41729,10942
La Timone,FR,43.28847,5.41447,5125
La Capelette,FR,43.28086,5.406,10454
Saint-Tronc,FR,43.27093,5.42285,14372
La Valbarelle,FR,43.28494,5.45387,9758
Montolivet,FR,43.31715,5.4235,12310
Les Caillols,FR,43.30221,5.44811,9742
Les Trois-Lucs,FR,43.31371,5.46248,5117
La Fourragère,FR,43.30382,5.43138,7526
La Rose,FR,43.32889,5.42859,13835
Malpassé,FR,43.3217,5.41551,11148
Saint-Barthélémy,FR,43.33105,5.40241,18655
Saint-Joseph,FR,43.34617,5.37976,5246
